description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
"The time in seconds that a server is down before the Monitor server stops checking the server and attempting to restart it. The default is 15 seconds. Once the Monitor server stops attempting to restart a service, you must restart it manually. This parameter is supported only for Standard Cluster.",Cluster.ServiceStatusChecks.serviceExpireTime,UNSPECIFIED,Default,15,false,false,true,false,NO value,NO value,NO value
How often to update the current cluster node heartbeat time (in seconds). Requires TM restart if changed.,Cluster.Status.heartbeatInterval,UNSPECIFIED,Default,5,false,false,true,false,NO value,NO value,NO value
How long after the last heartbeat a node is considered unresponsive and is removed from the cluster (in seconds). Requires Admin UI and TM restart if changed.,Cluster.Status.heartbeatTimeout,UNSPECIFIED,Default,15,false,false,true,false,NO value,NO value,NO value
Allow Transaction Manager to perform dynamic synchronization via servlet.,Cluster.TmServletDinamicSyncEnabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Number of seconds that SecureTransport waits before the transfer times out.,ConnectDirectTransferAgent.commandTimeout,UNSPECIFIED,Default,0,false,false,true,false,NO value,NO value,NO value
The full path of the directory for the SecureTransport Server to use for the Connect:Direct transfers. Specify a full absolute path from / (root) in UNIX or C:\ or another volume on Windows.,ConnectDirectTransferAgent.transfersFolder,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"If this option is changed to false, the content of Connect:Direct folder will not be purged on TM startup.",ConnectDirectTransferAgent.transfersFolder.purge,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Comma separated list of com.tumbleweed.st.server.api.network.pool.ConnectionFactory implementations. (Used by the connection-pool to create different type of connections).,ConnectionPool.connectionFactories,UNSPECIFIED,Default,com.axway.st.server.pesit.network.pool.PesitConnectionFactory,false,false,true,false,NO value,NO value,NO value
Determines the maximum time the system will keep a connection idle. The value is specified in seconds.,ConnectionPool.maxIdleTime,UNSPECIFIED,Default,30,false,false,true,false,NO value,NO value,NO value
Determines how long the system waits upon acquiring a new connection from the pool. The value is specified in seconds.,ConnectionPool.maxWaitTime,UNSPECIFIED,Default,86400,false,false,true,false,NO value,NO value,NO value
Specifies whether to accept a request to subscribe an account to an application when there is no business unit in common between them. Available values: true | false.,CrossBusinessUnitSubscription.enable,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"When Repository Encryption is disabled, all previously encrypted files will not be decrypted and transfer will fail (option defaults to false). Setting the option to true, will result in downloading decrypted files.",DecryptOnDisabledEncryption,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"File permissions set on directories created by SecureTransport. Like account home folders and subscription folders, the accepted option format is ""rwx------"". Server restart is needed after changing this option. Note that it has no effect on Windows.",Default.Directories.Permissions,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"A time period in milliseconds for which a proxy is considered in a denied state, if the number of consecutive failures reach the value of ${Proxy.Max.Failure.Series}.",Denied.Proxy.Timeout,UNSPECIFIED,Default,600000,false,false,true,false,NO value,NO value,NO value
Boolean value indicating if the TM should make direct connection when all proxies in current zone are down. TM restart is required.,Direct.Connection.When.Proxy.Down,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
                      directory or file elements which are relative to it. The default path for receipt is /as2.",Directories.Directory.as2dTomcatBase.path,UNSPECIFIED,Default,/as2,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
            directory or file elements which are relative to it. The default relative path is tomcatHome.",Directories.Directory.as2dTomcatBase.relative,UNSPECIFIED,Default,tomcatHome,false,false,true,false,NO value,NO value,NO value
Root path of the SiteMinder file storage.,Directories.Directory.documentRoot.path,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
"To store the overwrite information in a different directory relative to FILEDRIVEHOME, set
                      the value of the Directories.Directory.exportHome.path parameter on the Server
                      Configuration page to the relative path name for the directory. The default value is
                      /var/tmp. ",Directories.Directory.exportHome.path,UNSPECIFIED,Default,/var/tmp,false,false,true,false,NO value,NO value,NO value
Alias name which may be referenced by other directory or file elements which are relative to it. The default relative path is fdHome.,Directories.Directory.exportHome.relative,UNSPECIFIED,Default,fdHome,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
                      directory or file elements which are relative to it. The default path for receipt is /var/receipts.",Directories.Directory.receiptHome.path,UNSPECIFIED,Default,/var/receipts,false,false,true,false,NO value,NO value,NO value
This is the ST installation home directory.,Directories.Directory.receiptHome.relative,UNSPECIFIED,Default,fdHome,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
            directory or file elements which are relative to it. The default path for receipt is /var/tmp.",Directories.Directory.stateHome.path,UNSPECIFIED,Default,/var/tmp,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
                      directory or file elements which are relative to it. The default relative path is fdHome.",Directories.Directory.stateHome.relative,UNSPECIFIED,Default,fdHome,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
            directory or file elements which are relative to it. The default path for receipt is /tomcat.",Directories.Directory.tomcatHome.path,UNSPECIFIED,Default,/tomcat,false,false,true,false,NO value,NO value,NO value
"Alias name which may be referenced by other
            directory or file elements which are relative to it. The default relative path is fdHome.",Directories.Directory.tomcatHome.relative,UNSPECIFIED,Default,fdHome,false,false,true,false,NO value,NO value,NO value
Enables/Disables the Directory Structure Service to optimize the account initialization process. Possible values: <true | false>. This option is supported only for Enterprise Cluster (EC).,DirectoryStructureServiceEnabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Valid values are: true | false. Invalid values will be considered as false. If set to true, Domain Name System resolution will be performed on Edge before the Server initiated transfer takes place. Requires active streaming between Server and Edge. This option will take action only if Use the Edge DNS configuration is enabled in the Network zone configuration.",Dmz.Edge.proxyDnsResolutionCheck,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
Provides a strategy for selecting an edge from a DMZ zone. Default value is: com.tumbleweed.st.server.appframework.RoundRobinEdgeSelector,Dmz.Edge.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RoundRobinEdgeSelector,false,false,true,false,NO value,NO value,NO value
Provides a strategy for selecting a proxy address in case a DMZ edge has more than one IP. Default value is: com.tumbleweed.st.server.appframework.RandomProxyAddressSelector,Dmz.Proxy.Address.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RandomProxyAddressSelector,false,false,true,false,NO value,NO value,NO value
Provides a strategy for selecting a DMZ Zone. Default value is: com.tumbleweed.st.server.appframework.RandomDmzZoneSelector,Dmz.Zone.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RandomDmzZoneSelector,false,false,true,false,NO value,NO value,NO value
Ehcache JGroups port.,Ehcache.JGroups.Port,UNSPECIFIED,Default,7800,false,false,true,false,conf.ehcache-admin.xml,PARSER_HANDLED,
"Identifies dispatch policy used by event queue. Valid values are roundRobinPolicy, cacheBasedPolicy and attributeMatchPolicy. Note: Supported only for EC.",EventQueue.DispatchPolicy.name,UNSPECIFIED,Default,cacheBasedPolicy,false,false,true,false,NO value,NO value,NO value
Event heartbeat frequency update interval in seconds.,EventQueue.Heartbeat.Interval,UNSPECIFIED,Default,5,false,false,true,false,NO value,NO value,NO value
Whether recovery is enabled on events which are considered as stuck due to heartbeat update inactivity.,EventQueue.Heartbeat.Recovery.Enabled,UNSPECIFIED,Default,false,false,false,true,false,NO value,NO value,NO value
"Number of seconds, above which SecureTransport will consider particular event as abnormally stuck.",EventQueue.Heartbeat.Timeout,UNSPECIFIED,Default,60,false,false,true,false,NO value,NO value,NO value
The time in seconds that SecureTransport waits when a transfer cannot be started.,EventQueue.internalRetryDelayInterval,UNSPECIFIED,Default,120,false,false,true,false,NO value,NO value,NO value
Defines the maximum number of events to be read and assigned in one pass. This is needed for the Primary distribution thread. Supported only for Standard Cluster.,EventQueue.maxClusterBatchSize,UNSPECIFIED,Default,5,false,false,true,false,NO value,NO value,NO value
The number of times SecureTransport retries a transfer except for Advanced Routing.,EventQueue.maxRetryCount,UNSPECIFIED,Default,5,false,false,true,false,NO value,NO value,NO value
Configures the poll interval. It's 1 millisecond by default.,EventQueue.pollInterval,UNSPECIFIED,Default,1,false,false,true,false,NO value,NO value,NO value
"This option, along with the current retry number (between 1 and the value set in EventQueue.maxRetryCount), specifies the increment time in seconds that SecureTransport waits after a transfer fails before retrying it. The wait interval is calculated by multiplying this option by the consecutive retry number in EventQueue.maxRetryCount.",EventQueue.retryDelayInterval,UNSPECIFIED,Default,120,false,false,true,false,NO value,NO value,NO value
"Enable|disable the size limit of the queue. If it's enable, the value is true, otherwise it's false.",EventQueue.SizeLimit.enable,UNSPECIFIED,Default,true,false,false,true,false,NO value,NO value,NO value
Specifies maximum size of the client initiated events in the event queue. The default value is 5120.,EventQueue.SizeLimit.maxQueueSize,UNSPECIFIED,Default,5120,false,false,true,false,NO value,NO value,NO value
Comma separated list of additional attributes taken from the event environment and stored in the event submission configuration.,EventQueue.submissionConfigurator.additionalAttributes,UNSPECIFIED,Default,,false,false,true,false,NO value,NO value,NO value
Comma separated list of class names used for building attributes based on the given event.,EventQueue.submissionConfigurator.classes,UNSPECIFIED,Default,com.tumbleweed.st.server.eventqueue.policy.DefaultSubmissionConfigurator,false,false,true,false,NO value,NO value,NO value
"If a node is overloaded it won't be selected from the distribution by event type policies and distribution by account policies. This option defines when a node is overloaded. 
                      A value of 100 means that the node has to have more than the average load of the cluster in order to be marked as overloaded. Note: Supported only for EC.",EventQueue.taskProcessor.threshold,UNSPECIFIED,Default,100,false,false,true,false,NO value,NO value,NO value
