description,name,cluster_node,profile,value,read_only,is_disabled,is_specified,encrypted,export_configuration,export_key,export_path
Whether SecureTransport to report this kind of event state <true|false|required>. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.States.State.enable.SUBMITTED,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/Sentinel/States/State[@identifier=""16""]"
Whether SecureTransport to report this kind of event state <true|false|required>. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.States.State.enable.TO_EXECUTE,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/Sentinel/States/State[@identifier=""17""]"
Whether SecureTransport to report this kind of event state <true|false|required>. You can edit it from Setup->Axway Sentinel.,AxwaySentinel.States.State.enable.PRESERVED,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,configuration.xml,@enable,"/Configuration/Modules/Sentinel/States/State[@identifier=""18""]"
SNMP manager server port.,TransactionManager.SNMP.ManagerPort,UNSPECIFIED,Default,162,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerPort""]"
SNMP protocol version.,TransactionManager.SNMP.ManagerVersion,UNSPECIFIED,Default,3,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerVersion""]"
SNMP manager community. The default value is public.,TransactionManager.SNMP.ManagerCommunity,UNSPECIFIED,Default,public,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerCommunity""]"
SNMP manager server user name.,TransactionManager.SNMP.ManagerUserName,UNSPECIFIED,Default,noAuthUser,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerUserName""]"
SNMP manager user model. The default value is 3.,TransactionManager.SNMP.ManagerUserSecModel,UNSPECIFIED,Default,3,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerUserSecModel""]"
SNMP manager server security level.,TransactionManager.SNMP.SecurityLevel,UNSPECIFIED,Default,0,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3SecurityLevel""]"
SNMP manager user context name. The default value is noAuth.,TransactionManager.SNMP.ManagerUserContextName,UNSPECIFIED,Default,noAuth,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerUserContextName""]"
SNMP manager server time out duration.,TransactionManager.SNMP.ManagerTimeOut,UNSPECIFIED,Default,5000,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerTimeOut""]"
Do not change custom anchor of a subscription with default one when set to true.,SubscriptionAnchorImmutable,UNSPECIFIED,Default,FALSE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
SNMP manager server connection retry limit.,TransactionManager.SNMP.ManagerRetries,UNSPECIFIED,Default,0,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3ManagerRetries""]"
SNMP row status. You can go to FILEDRIVEHOME/conf/ directory and edit the V3TrapForwardingTable.xml file. The default value is 1.,TransactionManager.SNMP.RowStatus,UNSPECIFIED,Default,1,FALSE,FALSE,TRUE,FALSE,confV3TrapForwardingTable,@value,"/Table/row/column[@name=""v3RowStatus""]"
The httpd shutdown port.,Http.ConfidentialPort,UNSPECIFIED,Default,33333,FALSE,FALSE,TRUE,FALSE,log.properties,HTTPD_SHUTDOWN_PORT,NO value
User-Agent white list specified as a regular expression. Listed user agents are treated specially as for example they don't have to have CSRF prevention token in modification requests.,Http.UserAgentWhiteList,UNSPECIFIED,Default,(^SecureTransport|^Axway/SecureClient|^Axway/EndPoint|Java|^curl/|^Jakarta Commons\-HttpClient),FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Name of the configuration option for white list of request parameters which can be carried over by the token landing page.,Http.CsrfLandingParamWhiteList,UNSPECIFIED,Default,(B|T|packageid|itemid|filename),FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Name of the configuration option for white list of URLs and domains allowed to redirect to.,Http.RedirectWhiteList,UNSPECIFIED,Default,(^/),FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Provides a strategy for selecting a DMZ Zone.,Dmz.Zone.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RandomDmzZoneSelector,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Provides a strategy for selecting an edge from a DMZ zone.,Dmz.Edge.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RoundRobinEdgeSelector,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Provides a strategy for selecting a proxy address in case a DMZ edge has more than one IP.,Dmz.Proxy.Address.selectorStrategy,UNSPECIFIED,Default,com.tumbleweed.st.server.appframework.RandomProxyAddressSelector,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
How often to update the current cluster node heartbeat time (in seconds). Requires TM restart if changed.,Cluster.Status.heartbeatInterval,UNSPECIFIED,Default,5,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
How long after the last heartbeat a node is considered unresponsive and is removed from the cluster (in seconds). Requires Admin UI and TM restart if changed.,Cluster.Status.heartbeatTimeout,UNSPECIFIED,Default,15,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Inactivity timeout for each streaming event.,Streaming.Event.idleTimeout,UNSPECIFIED,Default,300,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Comma-separated list of certificate aliases in the trust store that the Streaming's server/client will trust. 
         			  Streaming connections will be accepted only if the other party presents a valid certificate signed from the CAs specified in this list. Requires restart for the changes to take effect.",Streaming.TrustedAliases,UNSPECIFIED,Default,"ca,ca_edge",FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Comma-separated list of enabled SSL protocols.,Streaming.EnabledProtocols,UNSPECIFIED,Default,TLSv1.2,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Adds Certicom as the last provider in the JCE provider list when set to true.,Certicom.addAsLastProvider,UNSPECIFIED,Default,TRUE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"You can import a private key and the corresponding certificate in Local Certificates as a
					  PKCS#12 (.p12) file. Ssh.Key.Alias parameter defines the alias for which you want to assign that key.",Ssh.Key.Alias,UNSPECIFIED,Default,sfx.costco.com_APP_2023,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"You can import a private key and the corresponding certificate in Local Certificates as a
					  PKCS#12 (.p12) file. Ssh.Key.Type parameter defines the type of that key.",Ssh.Key.Type,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"The AdHoc enrollment delivery method. Possible values are: DISABLED (Adhoc is disabled), ANONYMOUS (Enabling anonymous and challenge delivery method), 
         			  ACCOUNT_WITH_ENROLLMENT (Enable Anonymous, Challenge, Enroll unlicensed, Enroll licensed), ACCOUNT_WITHOUT_ENROLLMENT (Enabling Anonymous, Challenge and Existing account delivery) and 
         			  CUSTOM (Allow a custom list of anonymous, challenge, enrollment unlicensed account, enrollment licensed account).",AdHoc.DefaultDeliveryMethod,UNSPECIFIED,Default,DISABLED,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"The AdHoc enrollment types. They take an effect only when the AdHoc.DeliveryMethod option is set to CUSTOM. Possible types are: ANONYMOUS, CHALLENGE, EXISTING_ACCOUNT, ENROLL_UNLICENSED and ENROLL_LICENSED.",AdHoc.DefaultEnrollmentTypes,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"The AdHoc default implicit enrollment types. Possible types are: ANONYMOUS_LINK, EXISTING_ACCOUNT, ENROLL_UNLICENSED and ENROLL_LICENSED.",AdHoc.ImplicitDefaultEnrollmentType,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Set maximum number of concurrent connections. 0 means unlimited.,Ftp.MaxClients,UNSPECIFIED,Default,500,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies what is the MODE returned by the the FEAT command. You can set it to MODE Z or something else if the FTP client requires a specific reply in order to use compression when transferring files.,Ftp.FeatCommand.ModeReply,UNSPECIFIED,Default,MODE,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The maximum number of worker threads in the FTP daemon used for the processing of the requests.,Ftp.WorkerThreads.maxThreads,UNSPECIFIED,Default,500,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies the time in milliseconds for which the client is delayed to login after invalid login attempt.,Ftp.LoginFailureDelay,UNSPECIFIED,Default,500,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The milliseconds to wait for existing request to complete before stopping the httpd server.,Http.GracefulShutdownTimeout,UNSPECIFIED,Default,30000,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The SSL session cache size.,Http.Ssl.SessionCacheSize,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The SSL session timeout.,Http.Ssl.SessionTimeout,UNSPECIFIED,Default,NO value,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Streaming.LoadBalancingPolicy defines the algorithm for choosing the connection between the protocol daemon and Transaction Managers that will handle the client generated traffic.
						The connection is chosen when the client establishes a session and it is used for the lifespan of the user session. Valid values are: Blacklist-Round-Robin, Round-Robin, Blacklist-Random and Random.
						If the value is set to Round-Robin, first the Transaction Manager is chosen in circular order and then its least used connection is utilized.
						If the value is set to Random, a random connection from the list of all available connections is utilized.
						Blacklist-Round-Robin and Blacklist-Random work exactly the same way as Round-Robin and Random, but add a filtering of bad connections.
		                The default and recommended value is Blacklist-Round-Robin.",Streaming.LoadBalancingPolicy,UNSPECIFIED,Default,Blacklist-Round-Robin,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Set to enabled to enable renaming of locked files. This will leave .m_inproc files for locked files.,RenameLockedFiles,UNSPECIFIED,Default,disabled,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT plain port enabled/disabled status.,Pesit.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT plain port.,Pesit.Port,UNSPECIFIED,Default,17617,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT SSL port enabled/disabled status.,Pesit.Ssl.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT SSL port (non CFT compatible).,Pesit.Ssl.Port,UNSPECIFIED,Default,17627,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT over parallel-TCP plain port enabled/disabled status.,Pesit.pTCP.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT over parallel-TCP plain port.,Pesit.pTCP.Port,UNSPECIFIED,Default,19617,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT over parallel-TCP SSL port enabled/disabled status.,Pesit.pTCP.Ssl.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT over parallel-TCP SSL port.,Pesit.pTCP.Ssl.Port,UNSPECIFIED,Default,19627,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT bounce port. Used for bouncing the pesit server. Pesit daemon binds this port to the loopback address.,Pesit.Bounce.Port,UNSPECIFIED,Default,17647,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT SSL port enabled/disabled status.,Pesit.CftSsl.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT SSL port (CFT compatible).,Pesit.CftSsl.Port,UNSPECIFIED,Default,17637,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT Record segmentation support.,Pesit.Segmentation.Enabled,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT FPDU concatenation support.,Pesit.Concatenation.Enabled,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT Multiple records support.,Pesit.MultipleRecords.Enabled,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT connection timeout.,Pesit.Connection.Timeout,UNSPECIFIED,Default,60,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CREATE/SELECT timeout.,Pesit.CreateSelect.Timeout,UNSPECIFIED,Default,300,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT Protocol inactivity timeout.,Pesit.Inactivity.Timeout,UNSPECIFIED,Default,60,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT Connection release timeout.,Pesit.Connection.Release.Timeout,UNSPECIFIED,Default,60,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT maximum number of opened connections.,Pesit.MaxConnections,UNSPECIFIED,Default,100,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT maximum number sessions.,Pesit.MaxSessions,UNSPECIFIED,Default,100,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT FIPS support enabled/disabled status.,Pesit.Fips.Enabled,UNSPECIFIED,Default,FALSE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT ssl key algorithm.,Pesit.Listeners.Ssl.keyAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT ssl key alias.,Pesit.Listeners.Ssl.keyAlias,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT ssl protocol.,Pesit.Listeners.Ssl.protocol,UNSPECIFIED,Default,SSL_TLS,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT ssl trust algorithm.,Pesit.Listeners.Ssl.trustAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT pTCP SSL key algorithm.,Pesit.Listeners.pTCP.Ssl.keyAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT pTCP SSL key alias.,Pesit.Listeners.pTCP.Ssl.keyAlias,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT pTCP SSL protocol.,Pesit.Listeners.pTCP.Ssl.protocol,UNSPECIFIED,Default,SSL_TLS,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT pTCP SSL trust algorithm.,Pesit.Listeners.pTCP.Ssl.trustAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT ssl key algorithm.,Pesit.Listeners.CftSsl.keyAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT ssl key alias.,Pesit.Listeners.CftSsl.keyAlias,UNSPECIFIED,Default,NO value,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT ssl protocol.,Pesit.Listeners.CftSsl.protocol,UNSPECIFIED,Default,SSL_TLS,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
PeSIT CFT ssl trust algorithm.,Pesit.Listeners.CftSsl.trustAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Controls the status of users client certificate PeSIT authentication <none|optional|required>. You can edit it from Access->Secure Sockets Layer.,Pesit.Session.clientCert,UNSPECIFIED,Default,none,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Acknowledge incoming transfers with the message specified here.,Pesit.Transfer.Acknowledge,UNSPECIFIED,Default,Transfer acknowledged by ${pesit.accountName} on ${pesit.datetime}. ${pesit.details},FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
"Specifies the Cache Listener port range size. The nodes in the cluster will use the ports in the range [Cache.Listener.Port, Cache.Listener.Port + Cache.Listener.PortRange]. Change needs a manual restart..",Cache.Listener.PortRange,UNSPECIFIED,Default,5,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies the name of the class responsible for starting the Event Queue Service in Standard cluster.,Cluster.Service.EventQueue.className,UNSPECIFIED,Default,com.tumbleweed.st.server.eventqueue.processor.EventQueueClusterService,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Rule for number of online nodes threshold. Supported only for Large Enterprise Cluster (LEC).,Cluster.numberOfNodes,UNSPECIFIED,Default,2,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Whether to send notifications for a failover to the passive site(s).,Cluster.Notification.sendNotification,UNSPECIFIED,Default,TRUE,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The subject of the message that will be sent to passive site(s).,Cluster.Notification.subject,UNSPECIFIED,Default,Cluster node off-line,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
The content of the message that will be sent to passive site(s).,Cluster.Notification.notification,UNSPECIFIED,Default,One of the Production MFT LEC nodes is not operational.,TRUE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Specifies the local certificate alias to be used when encrypting cluster communication. Note: This parameter is supported only for Standard Cluster.,Cluster.Crypto.Alias,UNSPECIFIED,Default,admind,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
How often (in seconds) should the cluster check for new/removed nodes. Requires restart for the new value to take effect. This parameter is supported only for LEC.,Cluster.nodeListRefreshTime,UNSPECIFIED,Default,30,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Ftpd ssl trust algorithm.,Ftp.Listeners.Ssl.trustAlgorithm,UNSPECIFIED,Default,IbmX509,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Ftpd read buffer size.,Ftp.ReadBufferSize,UNSPECIFIED,Default,2048,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
Ftpd receive buffer size.,Ftp.ReceiveBufferSize,UNSPECIFIED,Default,512,FALSE,FALSE,TRUE,FALSE,NO value,NO value,NO value
